Id,Label,0,1,2,indegree,outdegree,degree,modularity_class,eigencentrality,stat_inf_class,componentnumber,strongcompnum
53881420300,53881420300,A.H.F.F. Leao,1,false,4,1,5,4,0.02105,6,0,1069
57197574683,57197574683,D.D.D. Medeiros,1,false,5,0,5,4,0.024723,6,0,1068
24921095000,24921095000,Erico C. Braz,1,false,3,0,3,4,0.013792,6,0,1166
57193072369,57193072369,João Lucas C. B. Farias,1,false,6,2,8,4,0.072786,6,0,1051
57193065380,57193065380,João Gutemberg B. Farias Filho,1,false,7,1,8,4,0.081484,6,0,1050
6506394388,6506394388,Wallace M. Bessa,1,false,8,0,8,4,0.091095,6,0,1049
6701710060,6701710060,Jean-Claude Hennet,1,false,6,2,8,5,0.067389,9,0,1032
57360788900,57360788900,H. D. Andrade,1,false,5,1,6,5,0.058152,9,0,1031
57216582706,57216582706,Matheus Emanuel Tavares Sousa,1,false,9,14,23,5,0.080754,28,0,1017
9279624600,9279624600,Sorin Olaru,1,false,11,46,57,5,0.09588,17,0,1025
57736226000,57736226000,Nadja N.V. Mayrink,1,false,16,12,28,2,0.133406,49,0,1024
57272742600,57272742600,Bruno de Melo Pinheiro,1,false,11,7,18,2,0.106846,48,0,1023
7006439159,7006439159,Silviu Iulian Niculescu,1,false,14,10,24,5,0.137788,2,0,1022
6602674444,6602674444,SEBASTIAN YURI CAVALCANTI CATUNDA,9,true,14,97,111,0,0.114719,42,0,1006
36176781200,36176781200,L.V. Araujo,1,false,6,1,7,5,0.05511,9,0,1005
15922490800,15922490800,Raimundo Carlos Silvério Freire,1,false,8,39,47,6,0.071727,42,0,1004
57219111382,57219111382,Túlio F. D. Almeida,1,false,6,1,7,5,0.054913,9,0,1030
57188983203,57188983203,Eliel P. dos Santos,1,false,7,0,7,5,0.061942,9,0,1029
7006055191,7006055191,Péricles r Barros,1,false,4,2,6,5,0.040667,14,0,1028
36808912600,36808912600,Jose M. Araujo,1,false,5,14,19,5,0.04606,14,0,1027
58869747000,58869747000,Isaú De Sousa Silva,1,false,6,0,6,5,0.052097,14,0,1026
24778180500,24778180500,T. N. Ferreira,1,false,6,10,16,5,0.075212,13,0,1021
7003776935,7003776935,Basílio E.A. Milani,1,false,6,2,8,0,0.033659,1,0,1047
55203431500,55203431500,Humberto D. de Andrade,1,false,11,19,30,0,0.085058,1,0,992
57216405540,57216405540,Cefas Rodrigues Freire,1,false,8,0,8,0,0.049668,1,0,991
24776461300,24776461300,Ivan Muller,1,false,6,4,10,2,0.055862,48,0,1003
57200413673,57200413673,Rafael F. A. Assis,1,false,7,3,10,2,0.06307,48,0,1002
57273223700,57273223700,Dionísio Dias Aires de Carvalho,1,false,8,2,10,2,0.071088,48,0,1001
57204035776,57204035776,Nicolas V.R. Veras,1,false,15,16,31,2,0.140523,48,0,1000
24775112000,24775112000,DIOMADSON RODRIGUES BELFORT,4,true,17,48,65,0,0.143181,11,0,985
57302054200,57302054200,Evandson Claude Seabra Dantas,1,false,6,14,20,0,0.063119,15,0,967
57302213300,57302213300,José Taunaí Dantas Segundo,1,false,7,13,20,0,0.070758,15,0,966
57965862800,57965862800,Isau de Souza Silva,1,false,5,5,10,0,0.040042,11,0,984
57216838653,57216838653,Itaiara Félix Carvalho,1,false,6,4,10,0,0.045464,11,0,983
57202999901,57202999901,Allan David da Costa Silva,1,false,7,3,10,0,0.051545,11,0,982
6602629520,6602629520,Hassan Aboushady,1,false,8,2,10,0,0.058347,11,0,981
54791187300,54791187300,Luiz Augusto Medeiros Martins Nobrega,1,false,9,1,10,0,0.065941,11,0,980
57201185741,57201185741,Ruann Víctor de Andrade Lira,1,false,13,3,16,0,0.09639,11,0,979
56131176200,56131176200,Antonio Wallace Antunes Soares,1,false,7,17,24,0,0.067872,18,0,978
59353585200,59353585200,Francisco de Assis Brito Filho,1,false,8,1,9,0,0.076116,18,0,977
55538230300,55538230300,Michel S. de Deus,1,false,9,8,17,0,0.085251,18,0,976
57201118153,57201118153,Maciel Alves de Oliveira,1,false,5,7,12,0,0.040042,11,0,975
56180373700,56180373700,G.C.L. Cunha,1,false,6,6,12,0,0.045464,11,0,974
57224670238,57224670238,C.A.M. Costa,1,false,7,5,12,0,0.051545,11,0,973
55486051100,55486051100,E.N. Dos Santos,1,false,8,4,12,0,0.058347,11,0,972
57192177515,57192177515,Pavlos I. Lazaridis,1,false,9,3,12,0,0.065941,11,0,971
6507187899,6507187899,Zaharias D. Zaharis,1,false,10,2,12,0,0.074398,11,0,970
18633692300,18633692300,M.J. Da Silva,1,false,11,1,12,0,0.083799,11,0,969
57213106591,57213106591,J. B. Sales Filho,1,false,12,0,12,0,0.094228,11,0,968
57223363552,57223363552,Jean Mário Moreira de Lima,1,false,3,15,18,0,0.029428,18,0,1020
57223000255,57223000255,M. M. Couto,1,false,4,0,4,5,0.033554,9,0,1019
58083818200,58083818200,Lívia de Maria Calado Machado Soares,1,false,7,6,13,5,0.045439,9,0,1018
57201114983,57201114983,José Jaime G.P. Neto,1,false,8,0,8,5,0.052017,9,0,963
57210292997,57210292997,Yan L. S. Lúcio,1,false,6,1,7,4,0.041319,1,0,965
57210292218,57210292218,Gabriel B. Cavalcante,1,false,7,0,7,4,0.047217,1,0,964
57190686691,57190686691,Mahmoud Dhimish,1,false,3,10,13,0,0.026409,8,0,990
57190174425,57190174425,Romênia Gurgel Vieira,1,false,5,12,17,0,0.036482,8,0,989
58494533000,58494533000,Isaac B.T.da Silva,1,false,5,2,7,0,0.035391,8,0,988
59124448800,59124448800,Rafael A. V. do Vale,1,false,6,1,7,0,0.040387,8,0,987
57580922600,57580922600,Maria Izabel da Silva Guerra,1,false,7,5,12,0,0.046011,8,0,986
7801628091,7801628091,Salah Er-Raki,1,false,5,12,17,5,0.028041,28,0,1016
57696430900,57696430900,Bruno Sátiro da Silva,1,false,5,5,10,5,0.031201,28,0,1015
7003469946,7003469946,Willians Ribeiro Mendes,1,false,7,10,17,5,0.037004,28,0,1014
57697678200,57697678200,Humberto Dionísio de Andrade,1,false,7,3,10,5,0.041347,28,0,1013
7102252875,7102252875,Ritaban Dutta,1,false,9,8,17,5,0.048453,28,0,1012
35098602800,35098602800,Derek M. Heeren,1,false,10,7,17,5,0.055401,28,0,1011
58700223200,58700223200,Arthur Moraes e Videira,1,false,11,6,17,5,0.063187,28,0,1010
55939576900,55939576900,Karcius Dantas,1,false,6,38,44,5,0.043437,17,0,962
55700698000,55700698000,F. V. Lopes,1,false,7,56,63,5,0.049486,17,0,961
7202534599,7202534599,RICARDO LUCIO DE ARAUJO RIBEIRO,18,true,13,61,74,5,0.131456,13,0,960
57203003614,57203003614,R. L.S. França,1,false,10,31,41,5,0.089761,16,0,956
9744170000,9744170000,Kleber Silva,1,false,10,49,59,5,0.082493,15,0,955
57218671390,57218671390,Tiago S. Bezerra,1,false,8,3,11,5,0.056876,1,0,954
8776554000,8776554000,JOSE PATROCINIO DA SILVA,10,true,11,74,85,5,0.075781,15,0,953
22333585200,22333585200,FLAVIO BEZERRA COSTA,26,true,26,182,208,5,0.256173,12,0,952
57203387044,57203387044,M. M. Leal,1,false,12,4,16,5,0.118639,1,0,870
58547735700,58547735700,H. J.S. Coelho,1,false,5,7,12,5,0.069316,13,0,951
23974652400,23974652400,C. Junqueira,1,false,6,6,12,5,0.077167,13,0,950
55569992200,55569992200,Rodrigo Lopes Barreto,1,false,7,5,12,5,0.085838,13,0,949
55925120400,55925120400,Erich Kemptner,1,false,8,4,12,5,0.095402,13,0,948
55608630500,55608630500,Cecílio M. S. Neto,1,false,11,7,18,5,0.140599,13,0,947
35578029500,35578029500,Andrey Osipov,1,false,10,2,12,5,0.121088,13,0,946
55570200500,55570200500,Thiago de Oliveira Alves Rocha,1,false,16,29,45,5,0.218912,13,0,945
58547235200,58547235200,B. Araújo,1,false,12,0,12,5,0.15714,13,0,943
57204728032,57204728032,Tiago A. Almeida,1,false,5,11,16,5,0.079877,14,0,942
57192229235,57192229235,Eduardo Jorge Silva Leite,1,false,4,2,6,5,0.066784,14,0,941
57193213938,57193213938,Washington L.A. Neves,1,false,5,15,20,5,0.074279,14,0,940
57226494199,57226494199,Ana Theresa F.O. Mancini,1,false,6,5,11,5,0.082553,14,0,939
56249553100,56249553100,Benemar A. de Souza,1,false,10,18,28,5,0.129574,14,0,938
8701403700,8701403700,N.S.D. Brito,1,false,10,9,19,5,0.133928,14,0,937
23569685800,23569685800,Pedro Rodriguez-Ayerbe,1,false,7,5,12,5,0.107897,17,0,936
36553872100,36553872100,S.S.B. Da Silva,1,false,10,3,13,5,0.137474,14,0,935
57971191800,57971191800,Songlin Yang,1,false,9,3,12,5,0.133986,17,0,934
56682493500,56682493500,J.T.L.S. Campos,1,false,3,3,6,5,0.059407,14,0,933
58296116900,58296116900,Isaac D. Isidório,1,false,4,2,6,5,0.066059,14,0,932
6701499827,6701499827,E. B. Castelan,1,false,7,4,11,5,0.09353,14,0,931
38561119500,38561119500,Damasio Fernandes,1,false,6,10,16,5,0.083585,14,0,930
57224311928,57224311928,Eduardo S.L. Jorge,1,false,4,0,4,5,0.069971,17,0,929
57192149097,57192149097,Huilman S. Sanca,1,false,8,3,11,5,0.119556,14,0,928
57239686600,57239686600,Victor Ramon França Bezerra de Souza,1,false,6,12,18,5,0.09384,15,0,927
56315553900,56315553900,Ernano Arrais Júnior,1,false,15,11,26,2,0.187184,13,0,926
6603207658,6603207658,Valentin O. Roda,1,false,6,2,8,5,0.114725,13,0,925
56032134200,56032134200,Ewa Girejko,1,false,8,6,14,5,0.149725,13,0,924
57226388068,57226388068,Katarzyna Topolewicz,1,false,9,5,14,5,0.164894,13,0,923
55826307000,55826307000,Francisco C. Souza,1,false,7,2,9,5,0.10394,14,0,922
59256173700,59256173700,J. Vargas,1,false,7,0,7,5,0.105363,14,0,921
57203749099,57203749099,Iacopo Tamellin,1,false,5,3,8,5,0.085602,14,0,920
57211270481,57211270481,Nelson J.B. Dantas,1,false,6,4,10,5,0.094811,14,0,919
24462353500,24462353500,Dario Richiedei,1,false,7,1,8,5,0.104933,14,0,918
57218589262,57218589262,Jason Bettega,1,false,8,0,8,5,0.116043,14,0,917
35581693000,35581693000,Vladimiro Miranda,1,false,5,2,7,5,0.088828,17,0,916
35324837700,35324837700,Helder Leite,1,false,6,1,7,5,0.098318,17,0,915
57203054843,57203054843,Daniel Marques da Silva,1,false,7,0,7,5,0.108739,17,0,914
57209599778,57209599778,Juliano C.L. Silva,1,false,7,4,11,5,0.133261,13,0,913
15520790700,15520790700,Benjamín R.C. Bedregal,1,false,8,3,11,5,0.146752,13,0,912
56597608500,56597608500,Denis Keuton Alves,1,false,14,22,36,5,0.227131,13,0,911
57205543492,57205543492,Diego H.S. Nolasco,1,false,12,1,13,5,0.199897,13,0,910
37261839800,37261839800,Eduardo S. Palmeira,1,false,13,0,13,5,0.219624,13,0,904
36554030100,36554030100,S.G.A. Cauponi,1,false,7,1,8,5,0.112076,14,0,903
21743300100,21743300100,J.J.A.L. Leitão,1,false,8,0,8,5,0.123763,14,0,902
57194055420,57194055420,M. A. Aziz Jahan,1,false,8,9,17,5,0.100058,17,0,901
58222777300,58222777300,Shipra Tiwari,1,false,6,2,8,5,0.08819,14,0,900
57191245016,57191245016,Alessio Iovine,1,false,3,4,7,5,0.063196,15,0,899
56682611600,56682611600,Rodrigo P. Medeiros,1,false,10,30,40,5,0.137411,15,0,898
57207301320,57207301320,Lucas D. Simoes,1,false,10,18,28,5,0.14202,15,0,897
57218708018,57218708018,Marco Mirabilio,1,false,6,1,7,5,0.100224,15,0,896
7006607418,7006607418,Maria Domenica Di Benedetto,1,false,7,0,7,5,0.110836,15,0,895
57203003645,57203003645,S. S.B. Azevedo,1,false,5,7,12,5,0.088872,16,0,894
57214422700,57214422700,José Martins,1,false,6,0,6,5,0.098532,16,0,893
57201014609,57201014609,Aysar Musa,1,false,4,3,7,5,0.079546,2,0,892
6603279823,6603279823,Vladimir Răsvan,1,false,5,2,7,5,0.088218,2,0,891
57201013247,57201013247,Lorenzo Sabug,1,false,6,1,7,5,0.097755,2,0,890
57203094797,57203094797,A. Monti,1,false,9,6,15,5,0.125223,17,0,889
58551442300,58551442300,J. I.S. Silveira Júnior,1,false,3,2,5,5,0.065211,14,0,888
55512084800,55512084800,Alicia Valero Masa,1,false,4,1,5,5,0.072358,14,0,887
55512271600,55512271600,Stefan Werben,1,false,5,0,5,5,0.080243,14,0,886
35753685000,35753685000,A. Sadu,1,false,6,5,11,5,0.093565,17,0,885
57189003352,57189003352,P. Jamborsalamati,1,false,7,4,11,5,0.103779,17,0,884
23392762500,23392762500,Antoine Girard,1,false,8,3,11,5,0.114999,17,0,883
7006367788,7006367788,Ernesto Kofman,1,false,9,2,11,5,0.127308,17,0,882
59032902300,59032902300,Zhixin Zhao,1,false,10,1,11,5,0.140797,17,0,881
57218712025,57218712025,Martin Soyer,1,false,11,0,11,5,0.155562,17,0,880
57221682724,57221682724,V.S. Orivaldo,1,false,7,2,9,0,0.105711,15,0,879
57221681923,57221681923,Hagi J.D. Costa,1,false,9,5,14,5,0.126625,15,0,878
57221682795,57221682795,Bruna L. Souza,1,false,9,0,9,0,0.130238,15,0,877
6603542902,6603542902,Francisco Vasques,1,false,11,41,52,0,0.12658,22,0,872
57211552948,57211552948,Mariana Rodrigues Villarim,1,false,2,3,5,0,0.030861,22,0,871
36537969500,36537969500,IVANOVITCH MEDEIROS DANTAS DA SILVA,21,true,42,160,202,0,0.408849,20,0,869
35761038800,35761038800,LUIZ AFFONSO HENDERSON GUEDES DE OLIVEIRA,23,true,27,158,185,0,0.312387,25,0,868
36166525500,36166525500,Cleonilson Protasio de Souza,1,false,5,0,5,0,0.112556,22,0,857
24722389500,24722389500,Diego R.C. Silva,1,false,15,23,38,0,0.250038,19,0,856
57951321200,57951321200,Paulo Fernandes da Silva Júnior,1,false,7,4,11,0,0.125747,15,0,855
24777116800,24777116800,Emiliano Sisinni,1,false,19,41,60,0,0.320551,19,0,854
57195277194,57195277194,Paolo Ferrari,1,false,23,45,68,0,0.386972,8,0,853
50661492500,50661492500,Marcelo Nogueira,1,false,10,1,11,0,0.208091,15,0,852
57203639001,57203639001,Marconi Rodrigues,1,false,11,0,11,0,0.228063,15,0,851
36160299900,36160299900,Patricia Takako Endo,1,false,11,32,43,0,0.176145,18,0,850
57195960665,57195960665,Guto Leoni Santos,1,false,9,13,22,0,0.160315,18,0,849
57614799100,57614799100,Maria Eduarda de Lima Xavier,1,false,9,6,15,0,0.163911,18,0,848
57615459000,57615459000,Gleyson Rhuan Nascimento Campos,1,false,10,5,15,0,0.180387,18,0,847
57224502039,57224502039,Antonia Egli,1,false,11,4,15,0,0.19834,18,0,846
25825321500,25825321500,Theo Lynn,1,false,15,16,31,0,0.248641,18,0,845
57216244660,57216244660,Luciana Lima,1,false,17,23,40,0,0.282531,39,0,844
57209738451,57209738451,Aguinaldo Bezerra,1,false,10,8,18,0,0.201531,18,0,843
57983297200,57983297200,Evelyn Cristina de Oliveira Lima,1,false,6,3,9,0,0.147703,18,0,842
57189887580,57189887580,Vitor Greati,1,false,12,6,18,0,0.235497,18,0,841
57189895176,57189895176,Vinícius Ribeiro,1,false,13,5,18,0,0.258093,18,0,840
55028638700,55028638700,Gustavo Bezerra Paz Leitao,1,false,12,13,25,0,0.255095,14,0,839
57193726611,57193726611,Gilles Silvano,1,false,10,3,13,0,0.218023,18,0,830
34869266100,34869266100,James Byrne,1,false,6,5,11,0,0.149627,18,0,829
57216762803,57216762803,Rosana Cibely Batista Rego,1,false,10,8,18,0,0.258565,18,0,828
57090876300,57090876300,Malika Bendechache,1,false,8,3,11,0,0.187892,18,0,827
56736898300,56736898300,Sergej Svorobej,1,false,9,2,11,0,0.205591,18,0,826
57214761482,57214761482,Manuel Noya Mario,1,false,10,1,11,0,0.224803,18,0,825
35111026000,35111026000,M. Eduardo Ares,1,false,11,0,11,0,0.24564,18,0,824
57197356961,57197356961,Maria I.S. Guerra,1,false,8,4,12,0,0.14744,8,0,823
8528261900,8528261900,Paulo Portugal,1,false,20,27,47,0,0.385658,22,0,822
58626119400,58626119400,Rute Souza de Abreu,1,false,7,4,11,3,0.126127,9,0,821
13006817400,13006817400,Renan C. Moioli,1,false,8,3,11,3,0.139552,9,0,820
57192951878,57192951878,Yuri Thomas P. Nunes,1,false,9,10,19,3,0.154235,9,0,819
57220182434,57220182434,Franklin Oliveira,1,false,13,20,33,0,0.254181,8,0,818
57222558167,57222558167,Dilan Nery,1,false,8,3,11,0,0.169261,8,0,817
35519411300,35519411300,Daniel G. Costa,1,false,44,74,118,0,0.715139,27,0,803
6506527036,6506527036,Alessandro Depari,1,false,8,12,20,0,0.20521,19,0,816
57207807053,57207807053,Marianne Silva,1,false,30,58,88,0,0.53713,21,0,802
57192920994,57192920994,Gabriel Signoretti,1,false,18,30,48,0,0.445439,21,0,793
57202969056,57202969056,Dhiego Fernandes Carvalho,1,false,14,7,21,0,0.373063,19,0,792
58489701800,58489701800,André Henrique Matias Pires,1,false,8,0,8,0,0.187363,18,0,815
56364842100,56364842100,Marco Pasetti,1,false,9,4,13,0,0.244871,19,0,788
56732667200,56732667200,Júlio César,1,false,3,2,5,0,0.081145,18,0,814
56732313200,56732313200,Anderson Santos,1,false,4,1,5,0,0.089345,18,0,813
57192428732,57192428732,Guilherme Bertelli,1,false,6,4,10,0,0.126875,18,0,812
58168755900,58168755900,Morsinaldo Medeiros,1,false,21,23,44,0,0.48986,27,0,801
58538636900,58538636900,Thais Medeiros,1,false,22,21,43,0,0.501025,28,0,800
58167671300,58167671300,Mariana Azevedo,1,false,26,19,45,0,0.608388,28,0,797
56895829500,56895829500,Alcemy Gabriel Vitor Severino,1,false,4,2,6,0,0.15332,27,0,799
57897186700,57897186700,Jean Mário Moreira de Lima,1,false,5,1,6,0,0.167319,27,0,798
57211156889,57211156889,Thommas Kevin Sales Flores,1,false,22,38,60,0,0.645039,27,0,780
57189691198,57189691198,Hussain Shareef,1,false,3,3,6,0,0.085648,18,0,811
57208799045,57208799045,Abdullah Akram Bajwa,1,false,4,2,6,0,0.094339,18,0,810
57205119530,57205119530,Ling Ai Wong,1,false,5,1,6,0,0.103865,18,0,809
57217630726,57217630726,Kehkashan Fatima,1,false,6,0,6,0,0.114297,18,0,808
35588010400,35588010400,Josep M. Guerrero,1,false,10,3,13,0,0.272358,19,0,791
56597645600,56597645600,Samara De Cavalcante Paiva,1,false,10,1,11,0,0.287573,19,0,789
7003731569,7003731569,Alessandra Flammini,1,false,16,6,22,0,0.460635,19,0,767
57205118256,57205118256,Carlos M.D. Viegas,1,false,18,7,25,0,0.571643,22,0,795
57205114423,57205114423,Israel Eduardo de Barros Filho,1,false,9,3,12,0,0.279754,22,0,794
57225443488,57225443488,Pedro Andrade,1,false,18,37,55,0,0.57005,21,0,779
55447877300,55447877300,Jordao Silva,1,false,12,10,22,0,0.468297,30,0,753
58491585300,58491585300,Francisco C. Silva,1,false,10,2,12,0,0.391309,30,0,752
6602537242,6602537242,Kai Strunz,1,false,15,20,35,5,0.513322,16,0,751
6603063593,6603063593,Athula D. Rajapakse,1,false,12,0,12,0,0.467944,30,0,714
25655217100,25655217100,Aurenice M. Oliveira,1,false,7,4,11,0,0.32603,21,0,750
57226595940,57226595940,Lucas Marques,1,false,14,8,22,0,0.460638,21,0,749
58086669700,58086669700,Stefan Haselbarth,1,false,9,2,11,0,0.393342,21,0,748
6505623625,6505623625,Sergey Yanchenko,1,false,11,3,14,0,0.435748,21,0,747
57210464371,57210464371,Joao Dias,1,false,17,5,22,0,0.569267,21,0,746
55666705600,55666705600,Maria da Guia da Silva,1,false,3,5,8,0,0.106352,39,0,807
24767517500,24767517500,Benedito D. Bonatto,1,false,4,4,8,0,0.116887,39,0,806
56884804600,56884804600,Vinicius C. Moro,1,false,5,3,8,0,0.128388,39,0,805
36651681100,36651681100,Fernanda C.L. Trindade,1,false,6,2,8,0,0.140931,39,0,804
57208820417,57208820417,Gisliany Lillian Alves De Oliveira,1,false,11,13,24,0,0.284537,39,0,694
57208820547,57208820547,Danielle Marques,1,false,8,0,8,0,0.180689,39,0,693
57427510300,57427510300,Mikaela T.M. Barra,1,false,6,2,8,0,0.180637,15,0,787
56673917800,56673917800,Yunting Liu,1,false,7,1,8,0,0.197495,15,0,786
57426690300,57426690300,Maxwel S. Santos,1,false,8,0,8,0,0.21578,15,0,785
57221683796,57221683796,Nilo Ribeiro,1,false,13,4,17,0,0.40107,22,0,784
58882685100,58882685100,Esther Wanderley,1,false,11,4,15,0,0.353298,28,0,783
57524231900,57524231900,Adson Damasceno,1,false,5,1,6,5,0.170747,1,0,782
57223131093,57223131093,F. P. Souza,1,false,6,0,6,5,0.186835,1,0,781
57212027912,57212027912,Maxwel da Silva Santos,1,false,8,7,15,5,0.23375,15,0,745
58538797700,58538797700,Miguel Amaral,1,false,24,6,30,0,0.796862,22,0,690
36006174200,36006174200,D. Souza Bezerra,1,false,6,6,12,5,0.07826,15,0,876
7004578182,7004578182,H.E. Hernández-Figueroa,1,false,12,17,29,5,0.216337,15,0,744
57743262900,57743262900,Guilherme P.Da Silva Junior,1,false,6,0,6,5,0.08193,15,0,743
6603596751,6603596751,K.Z. Nóbrega,1,false,7,4,11,5,0.137895,15,0,726
6506777512,6506777512,L.L. Bravo-Roger,1,false,8,3,11,5,0.150835,15,0,725
6603311647,6603311647,A.P.L. Barbero,1,false,9,2,11,5,0.164932,15,0,724
55203689800,55203689800,Marcelo Figueiredo Bellaguarda,1,false,5,0,5,5,0.076282,14,0,875
57221683731,57221683731,Matheus N.O. Aires,1,false,7,7,14,5,0.111772,15,0,742
57199756805,57199756805,M.F.G. Hernández,1,false,6,4,10,5,0.094734,15,0,741
55263154300,55263154300,Marjan Popov,1,false,7,5,12,5,0.104579,15,0,740
13409962600,13409962600,Kleucio Claudio,1,false,8,2,10,5,0.115383,15,0,739
6602910886,6602910886,V.F. Rodriguez-Esquerre,1,false,10,6,16,5,0.135954,15,0,738
57074928300,57074928300,Jose De Jesus Chavez Muro,1,false,10,2,12,5,0.141099,15,0,737
57215135415,57215135415,Guilherme Penha Silva Junior,1,false,9,1,10,5,0.169891,15,0,723
56210152600,56210152600,Camila Mara Vital Barros,1,false,10,0,10,5,0.185559,15,0,722
57221196080,57221196080,Reuber R. de Melo,1,false,6,9,15,0,0.071603,1,0,874
58352982900,58352982900,P.C.L. Da Silva,1,false,5,0,5,5,0.06726,14,0,873
57207315932,57207315932,Tiago R. Honorato,1,false,5,4,9,5,0.099524,16,0,721
55664817500,55664817500,Humberto C.C. Fernandes,1,false,6,3,9,5,0.109299,16,0,720
57222598388,57222598388,Francisco Caninde Da Silva,1,false,7,2,9,5,0.119997,16,0,719
57202815984,57202815984,Joao Paulo G. Ribeiro,1,false,8,1,9,5,0.131698,16,0,718
7203043235,7203043235,Sidney A.P. Silva,1,false,9,0,9,5,0.144483,16,0,717
7101806498,7101806498,Iguatemi E. Fonseca,1,false,7,28,35,6,0.10589,56,0,729
6603922621,6603922621,Bruce A. Mork,1,false,8,1,9,5,0.116843,15,0,728
59329970800,59329970800,Igor F. Prado,1,false,9,0,9,5,0.128849,15,0,727
7004304981,7004304981,D. Correia,1,false,9,1,10,5,0.192768,15,0,716
24733853700,24733853700,H.E. Hernádez-Figueroa,1,false,7,1,8,5,0.102252,15,0,736
58586904700,58586904700,J. R. Lima,1,false,15,5,20,5,0.28813,17,0,735
57219118923,57219118923,Nilson H.O. Cunha,1,false,7,12,19,5,0.131337,15,0,790
57040578700,57040578700,Ádller O. Guimarães,1,false,7,4,11,5,0.099701,17,0,734
56573283600,56573283600,Jonathan P. P. Pinheiro,1,false,8,3,11,5,0.110268,17,0,733
57219120571,57219120571,Tarcisio S. Barreto,1,false,9,2,11,5,0.121868,17,0,732
57192064454,57192064454,Francisco C. B. De Sena,1,false,10,1,11,5,0.134586,17,0,731
57190937433,57190937433,Otávio P. Lavor,1,false,11,0,11,5,0.148516,17,0,730
6602790210,6602790210,Arturo S. Bretas,1,false,8,0,8,5,0.130396,15,0,715
8637709700,8637709700,Marcelo Nunes,1,false,5,7,12,5,0.103178,14,0,838
55028267000,55028267000,Juliano Araújo,1,false,6,6,12,5,0.11344,14,0,837
57197549701,57197549701,Gustavo Passos Elias,1,false,7,5,12,5,0.124665,14,0,836
57210694937,57210694937,Robson Coelho,1,false,8,4,12,5,0.136935,14,0,835
58701228000,58701228000,Alana K.X.B. Branco,1,false,9,3,12,5,0.150333,14,0,834
8222869300,8222869300,Nicolau Branco,1,false,10,2,12,5,0.164951,14,0,833
55826725400,55826725400,Felipe B. Dantas,1,false,11,1,12,5,0.180887,14,0,832
19535209900,19535209900,Marcelo Lima,1,false,12,0,12,5,0.198243,14,0,831
13805411600,13805411600,Ricardo Moraes,1,false,16,4,20,0,0.510222,22,0,760
16644346100,16644346100,Raimundo Viégas Jr.,1,false,30,6,36,0,0.94037,22,0,689
7005633393,7005633393,Regiane Y.S. Kawasaki,1,false,11,8,19,0,0.351847,16,0,778
7102445277,7102445277,Ronaldo O. Santos,1,false,6,3,9,5,0.127442,16,0,777
7202074231,7202074231,Johnny M. Rocha,1,false,7,2,9,5,0.139804,16,0,776
8932205900,8932205900,Carlos L. Da S.S. Sobrinho,1,false,8,1,9,5,0.153284,16,0,775
7102674230,7102674230,Josivaldo De S. Araújo,1,false,9,0,9,5,0.167972,16,0,774
57211988937,57211988937,Letícia Gama,1,false,10,0,10,0,0.294119,22,0,688
25926978900,25926978900,Felipe Cesar Alves Do Couto,1,false,2,4,6,5,0.061755,25,0,867
55254352600,55254352600,Aryfrance R. Almeida,1,false,3,3,6,5,0.068236,25,0,866
36695373800,36695373800,Raimundo Santos Moura,1,false,4,2,6,5,0.075383,25,0,865
57221801082,57221801082,Gabriel A. Fonseca,1,false,5,1,6,5,0.083255,25,0,864
23977842900,23977842900,Danton D. Ferreira,1,false,6,0,6,5,0.091916,25,0,863
56187461000,56187461000,Diego Rodrigo Cabral Silva,1,false,4,4,8,5,0.074579,17,0,862
35761106300,35761106300,Fábio Soares De Lima,1,false,5,3,8,5,0.082583,17,0,861
57816591300,57816591300,David Facina,1,false,6,2,8,5,0.091394,17,0,860
57815801200,57815801200,Kleber Melo,1,false,7,1,8,5,0.101084,17,0,859
7103370551,7103370551,Raphael Reis,1,false,8,0,8,5,0.111728,17,0,858
57219689542,57219689542,Mailson Ribeiro Santos,1,false,10,39,49,3,0.337759,24,0,769
25122100700,25122100700,Bruno Sielly Jales Costa,1,false,15,17,32,0,0.571333,24,0,766
57195931360,57195931360,Eduardo Soares,1,false,7,2,9,0,0.329137,24,0,765
59139247400,59139247400,Marianne Diniz,1,false,8,1,9,0,0.35645,24,0,764
55314704100,55314704100,Clauber Gomes Bezerra,1,false,13,14,27,3,0.515025,24,0,763
55971652800,55971652800,Allan R.S. Venceslau,1,false,10,0,10,0,0.37089,28,0,796
58592652700,58592652700,Tatiane Gois,1,false,11,1,12,0,0.516981,22,0,687
58593100100,58593100100,Mikael Themoteo,1,false,12,0,12,0,0.55972,22,0,686
16644015400,16644015400,Daniel G. Texeira,1,false,11,0,11,0,0.300125,18,0,685
56527161200,56527161200,Paolo Bellagente,1,false,12,3,15,0,0.425244,19,0,762
7003690831,7003690831,Plamen Parvanov Angelov,1,false,14,0,14,0,0.525548,19,0,757
23003708600,23003708600,Diego L. Cardoso,1,false,8,3,11,0,0.319715,21,0,773
55546233000,55546233000,Mauro M. Coutinho,1,false,9,2,11,0,0.347077,21,0,772
15072137400,15072137400,Ádamo Santana,1,false,10,1,11,0,0.376543,21,0,771
8947191900,8947191900,Carlos R.L. Frances,1,false,11,0,11,0,0.408256,21,0,770
57211848574,57211848574,Thiago M. Barros,1,false,6,1,7,0,0.245825,22,0,759
